"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 11, 2019","1,031.18","1,029.22","1,038.41","1,023.69","1.41B","-0.03%"
"Nov 08, 2019","1,031.53","1,034.46","1,040.18","1,030.21","1.73B","-0.38%"
"Nov 07, 2019","1,035.44","1,018.12","1,035.44","1,018.12","1.76B","2.37%"
"Nov 06, 2019","1,011.44","1,006.72","1,015.99","1,003.68","1.57B","0.62%"
"Nov 05, 2019","1,005.25","1,001.47","1,006.94","998.48","1.54B","0.44%"
"Nov 04, 2019","1,000.88","992.67","1,004.41","991.44","1.31B","1.65%"
"Nov 01, 2019","984.63","986.90","988.14","976.79","1.14B","-0.01%"
"Oct 31, 2019","984.69","989.20","992.01","981.72","1.19B","-0.23%"
"Oct 30, 2019","986.92","989.21","996.66","985.04","1.53B","-1.15%"
"Oct 28, 2019","998.38","1,003.85","1,005.42","998.38","578.00M","-0.38%"
"Oct 25, 2019","1,002.16","1,002.72","1,006.73","1,000.43","1.12B","-0.13%"
"Oct 24, 2019","1,003.46","1,004.47","1,012.39","1,000.52","2.13B","0.56%"
"Oct 23, 2019","997.85","987.99","998.51","986.37","1.62B","1.94%"
"Oct 22, 2019","978.86","975.31","983.67","972.68","1.19B","0.58%"
"Oct 21, 2019","973.24","985.26","985.26","971.72","1.08B","-1.11%"
"Oct 18, 2019","984.15","984.06","987.31","980.02","1.21B","3.71%"
"Oct 17, 2019","948.96","941.34","950.90","930.32","1.01B","0.81%"
"Oct 16, 2019","941.37","935.15","943.91","930.94","1.03B","-1.18%"
"Oct 15, 2019","952.58","955.93","958.73","947.90","1.36B","1.36%"
"Oct 14, 2019","939.81","979.80","980.74","933.82","1.98B","-5.10%"
"Oct 11, 2019","990.28","992.32","997.83","987.76","1.35B","0.25%"
"Oct 10, 2019","987.80","999.58","1,002.60","975.11","1.85B","-0.87%"
"Oct 09, 2019","996.49","1,021.47","1,026.03","996.23","1.91B","-2.17%"
"Oct 08, 2019","1,018.59","1,022.70","1,028.17","1,006.56","2.21B","-1.10%"
"Oct 07, 2019","1,029.93","1,032.94","1,051.76","1,025.72","2.08B","-0.46%"
"Oct 04, 2019","1,034.64","1,031.77","1,038.75","1,028.24","1.49B","0.66%"
"Oct 03, 2019","1,027.84","1,038.85","1,047.68","1,020.62","1.61B","-0.70%"
"Oct 02, 2019","1,035.09","1,038.32","1,044.46","1,031.84","1.62B","-0.35%"
"Oct 01, 2019","1,038.77","1,052.75","1,052.97","1,031.89","1.81B","-1.10%"
"Sep 30, 2019","1,050.33","1,057.00","1,058.34","1,049.72","1.72B","-0.11%"
"Sep 27, 2019","1,051.52","1,022.11","1,052.42","1,022.11","2.02B","3.15%"
"Sep 26, 2019","1,019.40","1,029.14","1,031.20","1,019.14","1.34B","-0.66%"
"Sep 25, 2019","1,026.18","1,016.96","1,026.18","1,015.56","1.56B","0.76%"
"Sep 24, 2019","1,018.47","1,013.75","1,022.36","1,013.75","1.62B","1.83%"
"Sep 23, 2019","1,000.21","1,004.45","1,007.16","995.83","1.30B","-0.22%"
"Sep 20, 2019","1,002.37","1,006.41","1,009.64","999.33","1.61B","-0.10%"
"Sep 19, 2019","1,003.39","1,020.97","1,021.42","1,000.31","1.47B","-1.56%"
"Sep 18, 2019","1,019.30","1,014.71","1,020.95","1,006.00","1.44B","0.48%"
"Sep 17, 2019","1,014.47","1,026.59","1,026.63","1,009.77","1.64B","-1.11%"
"Sep 16, 2019","1,025.90","1,025.52","1,033.21","1,022.46","1.40B","-0.47%"
"Sep 13, 2019","1,030.72","1,027.07","1,032.58","1,023.09","1.33B","0.61%"
"Sep 12, 2019","1,024.47","1,023.12","1,030.09","1,017.46","1.66B","0.52%"
"Sep 11, 2019","1,019.22","1,015.98","1,021.88","1,013.53","1.46B","0.70%"
"Sep 10, 2019","1,012.13","1,006.14","1,014.10","1,003.36","1.66B","0.60%"
"Sep 09, 2019","1,006.05","998.37","1,011.65","998.37","1.52B","1.63%"
"Sep 06, 2019","989.87","1,001.66","1,004.02","989.36","1.47B","-1.29%"
"Sep 05, 2019","1,002.78","1,006.18","1,008.77","998.15","1.82B","0.20%"
"Sep 04, 2019","1,000.77","996.57","1,002.41","992.89","1.82B","1.27%"
"Sep 03, 2019","988.26","983.13","994.75","979.57","1.85B","0.49%"
"Sep 02, 2019","983.43","967.38","986.31","967.38","1.39B","1.68%"
"Aug 29, 2019","967.18","961.30","972.57","957.82","1.18B","0.84%"
"Aug 28, 2019","959.08","964.93","965.97","952.91","1.24B","-0.13%"
"Aug 27, 2019","960.30","973.51","973.51","959.18","1.20B","-1.10%"
"Aug 26, 2019","971.01","956.49","974.48","956.49","1.02B","-0.05%"
"Aug 23, 2019","971.49","956.88","974.04","952.71","1.10B","1.84%"
"Aug 22, 2019","953.94","957.30","961.17","943.49","1.09B","-0.13%"
"Aug 21, 2019","955.22","961.64","964.53","952.62","1.08B","-0.53%"
"Aug 20, 2019","960.32","954.62","965.83","953.14","1.09B","0.78%"
"Aug 19, 2019","952.86","965.01","967.32","950.99","1.04B","-0.47%"
"Aug 16, 2019","957.34","971.99","975.72","957.31","1.09B","-0.87%"
"Aug 15, 2019","965.79","985.04","985.31","965.08","1.11B","-2.84%"
"Aug 09, 2019","994.05","992.89","998.75","987.78","1.01B","0.20%"
"Aug 08, 2019","992.08","991.25","993.32","978.52","1.14B","1.17%"
"Aug 07, 2019","980.56","1,000.29","1,001.78","977.23","1.21B","-1.53%"
"Aug 06, 2019","995.84","989.84","1,000.58","988.23","940.90M","0.92%"
"Aug 05, 2019","986.73","994.07","999.81","985.04","957.93M","-1.01%"
"Aug 02, 2019","996.79","1,015.08","1,017.07","996.30","970.54M","-2.18%"
"Aug 01, 2019","1,019.00","1,013.42","1,021.83","1,010.93","1.04B","-0.18%"
"Jul 31, 2019","1,020.82","1,030.59","1,030.66","1,015.40","1.13B","-0.59%"
"Jul 30, 2019","1,026.86","1,035.19","1,035.53","1,019.70","1.15B","-0.66%"
"Jul 29, 2019","1,033.73","1,031.47","1,035.26","1,025.24","944.13M","0.52%"
"Jul 26, 2019","1,028.37","1,022.72","1,032.59","1,015.46","1.07B","0.78%"
"Jul 25, 2019","1,020.45","1,036.76","1,041.54","1,016.05","1.64B","-1.36%"
"Jul 24, 2019","1,034.57","1,028.10","1,034.57","1,017.69","1.25B","0.88%"
"Jul 23, 2019","1,025.56","1,012.24","1,029.17","1,010.87","1.28B","1.45%"
"Jul 22, 2019","1,010.89","1,018.12","1,021.47","1,008.47","1.02B","-0.75%"
"Jul 19, 2019","1,018.49","1,023.82","1,028.82","1,016.65","1.44B","0.28%"
"Jul 18, 2019","1,015.66","997.17","1,018.45","993.88","1.38B","1.76%"
"Jul 17, 2019","998.06","984.22","999.20","980.39","1.20B","1.81%"
"Jul 16, 2019","980.28","978.60","987.53","976.34","1.01B","0.96%"
"Jul 12, 2019","970.98","994.61","998.71","968.55","1.31B","-2.32%"
"Jul 11, 2019","994.06","994.28","997.26","989.33","1.12B","0.83%"
"Jul 10, 2019","985.85","968.41","986.99","962.71","1.42B","1.83%"
"Jul 09, 2019","968.11","987.25","991.15","967.84","1.44B","-1.91%"
"Jul 08, 2019","986.95","981.06","991.00","978.91","1.26B","-0.94%"
"Jul 05, 2019","996.35","994.28","1,004.47","992.62","1.38B","0.25%"
"Jul 04, 2019","993.82","997.31","1,000.09","985.27","1.06B","0.02%"
"Jul 03, 2019","993.63","1,004.53","1,005.01","991.43","1.29B","-0.84%"
"Jul 02, 2019","1,002.01","998.18","1,003.42","991.79","1.57B","0.47%"
"Jul 01, 2019","997.36","986.63","999.71","983.74","1.79B","3.37%"
"Jun 28, 2019","964.85","958.21","966.50","955.32","993.99M","0.95%"
"Jun 27, 2019","955.73","952.56","959.90","952.56","1.15B","0.78%"
"Jun 26, 2019","948.31","955.34","958.48","945.19","1.01B","-0.62%"
"Jun 25, 2019","954.21","950.66","959.94","946.19","1.24B","0.25%"
"Jun 24, 2019","951.82","960.39","962.12","948.98","1.23B","1.23%"
"Jun 21, 2019","940.22","940.34","943.78","930.25","1.12B","-0.14%"
"Jun 20, 2019","941.58","952.27","959.55","940.38","1.82B","-0.09%"
"Jun 19, 2019","942.44","940.07","947.74","933.17","1.42B","0.03%"
"Jun 18, 2019","942.19","923.10","942.52","920.83","1.33B","2.13%"
"Jun 17, 2019","922.50","904.76","925.65","903.92","1.20B","1.61%"
"Jun 14, 2019","907.87","908.43","913.23","900.24","999.98M","0.32%"
"Jun 13, 2019","905.01","921.73","921.73","905.01","1.11B","-2.27%"
"Jun 12, 2019","926.06","927.37","936.14","924.02","1.17B","-0.24%"
"Jun 11, 2019","928.26","943.40","945.89","926.54","1.32B","-1.36%"
"Jun 10, 2019","941.03","937.62","944.48","930.14","1.43B","0.31%"
"Jun 07, 2019","938.09","905.66","938.09","902.96","1.01B","3.83%"
"Jun 03, 2019","903.46","903.36","908.67","898.20","348.58M","-0.27%"
"May 31, 2019","905.90","898.25","905.90","889.75","1.02B","0.64%"
"May 30, 2019","900.12","880.32","900.12","880.32","1.31B","3.24%"
"May 29, 2019","871.86","869.33","877.69","865.59","1.00B","0.47%"
"May 28, 2019","867.78","861.00","877.29","861.00","1.21B","1.44%"
"May 27, 2019","855.45","865.06","869.45","853.10","861.08M","-0.61%"
"May 24, 2019","860.72","849.89","864.96","849.86","1.29B","1.74%"
"May 23, 2019","845.96","835.35","847.12","835.35","1.01B","1.10%"
"May 22, 2019","836.75","850.42","855.80","836.75","1.08B","-1.92%"
"May 21, 2019","853.10","869.43","871.54","849.77","1.15B","-1.68%"
"May 20, 2019","867.71","868.95","871.16","865.21","1.01B","-0.03%"
"May 17, 2019","867.96","869.45","875.19","865.52","1.12B","-0.47%"
"May 16, 2019","872.04","876.64","885.30","870.88","1.18B","-0.20%"
"May 15, 2019","873.80","880.70","881.16","860.43","1.12B","-0.73%"
"May 14, 2019","880.23","866.15","880.23","860.44","1.35B","2.02%"
"May 13, 2019","862.83","886.29","887.41","854.47","1.43B","-2.54%"
"May 10, 2019","885.33","894.80","898.55","883.16","1.10B","-0.17%"
"May 09, 2019","886.86","903.12","906.97","886.48","1.09B","-1.76%"
"May 08, 2019","902.72","907.68","916.01","897.34","1.27B","-1.32%"
"May 07, 2019","914.82","908.01","919.27","906.98","1.23B","-1.61%"
"May 06, 2019","929.82","930.26","930.76","915.41","1.13B","-1.03%"
"May 03, 2019","939.46","942.45","943.96","934.76","918.38M","-0.25%"
"May 02, 2019","941.79","957.30","960.50","939.20","1.19B","-1.30%"
"Apr 30, 2019","954.16","947.36","957.30","947.36","1.34B","0.93%"
"Apr 29, 2019","945.35","950.40","951.14","942.37","1.09B","-0.26%"
"Apr 26, 2019","947.83","948.87","951.45","940.46","963.66M","0.30%"
"Apr 25, 2019","944.99","963.51","964.57","938.92","1.23B","-1.71%"
"Apr 24, 2019","961.42","958.21","965.37","958.21","1.12B","0.20%"
"Apr 22, 2019","959.53","963.90","964.52","958.99","715.48M","-0.94%"
"Apr 19, 2019","968.61","970.82","972.93","967.37","573.04M","-0.03%"
"Apr 18, 2019","968.86","979.12","979.12","966.24","1.13B","-1.34%"
"Apr 17, 2019","982.03","973.47","986.62","972.98","1.19B","1.44%"
"Apr 16, 2019","968.09","956.77","971.02","956.77","1.07B","1.70%"
"Apr 15, 2019","951.92","957.60","965.31","951.92","765.38M","-0.82%"
"Apr 12, 2019","959.77","957.22","961.68","950.28","867.64M","-0.10%"
"Apr 11, 2019","960.73","972.27","975.31","960.22","1.05B","-0.97%"
"Apr 10, 2019","970.15","984.05","984.56","969.12","1.21B","-1.14%"
"Apr 09, 2019","981.35","979.57","987.48","974.97","1.28B","1.19%"
"Apr 08, 2019","969.78","989.79","990.77","967.36","1.10B","-1.83%"
"Apr 05, 2019","987.83","989.63","992.14","974.22","1.45B","0.45%"
"Apr 04, 2019","983.37","944.78","983.37","942.97","1.50B","4.13%"
"Apr 03, 2019","944.41","941.59","948.91","940.41","1.08B","0.97%"
"Apr 02, 2019","935.33","936.35","953.52","931.32","1.24B","-0.60%"
"Apr 01, 2019","941.01","939.08","951.18","918.64","1.61B","0.34%"
"Mar 29, 2019","937.84","924.99","942.47","919.04","1.28B","1.81%"
"Mar 28, 2019","921.20","911.82","937.44","907.77","2.04B","0.29%"
"Mar 27, 2019","918.55","978.21","979.98","905.24","2.01B","-5.67%"
"Mar 26, 2019","973.79","999.90","1,002.60","971.54","1.46B","-1.96%"
"Mar 25, 2019","993.26","1,000.27","1,003.82","983.67","1.63B","-0.51%"
"Mar 22, 2019","998.35","1,036.53","1,037.56","996.52","1.79B","-3.46%"
"Mar 21, 2019","1,034.08","1,038.36","1,042.48","1,025.34","1.55B","0.09%"
"Mar 20, 2019","1,033.10","1,048.07","1,050.99","1,031.81","1.85B","-1.48%"
"Mar 19, 2019","1,048.62","1,046.64","1,059.29","1,041.54","1.67B","0.26%"
"Mar 18, 2019","1,045.95","1,037.85","1,048.83","1,037.85","1.41B","1.25%"
"Mar 15, 2019","1,033.04","1,028.91","1,033.80","1,026.44","1.51B","0.85%"
"Mar 14, 2019","1,024.32","1,022.98","1,027.86","1,020.10","1.22B","0.23%"
"Mar 13, 2019","1,021.97","1,018.21","1,025.32","1,011.43","1.22B","0.47%"
"Mar 12, 2019","1,017.21","1,014.65","1,020.69","1,009.19","1.17B","0.86%"
"Mar 11, 2019","1,008.50","1,018.87","1,023.43","1,006.52","1.10B","-0.68%"
"Mar 08, 2019","1,015.38","1,023.37","1,024.64","1,008.74","1.17B","-0.73%"
"Mar 07, 2019","1,022.83","1,038.54","1,041.94","1,022.64","1.53B","-1.13%"
"Mar 06, 2019","1,034.53","1,040.26","1,048.67","1,033.65","1.55B","-0.27%"
"Mar 05, 2019","1,037.31","1,039.34","1,048.32","1,034.60","2.01B","-0.44%"
"Mar 04, 2019","1,041.93","1,035.64","1,046.17","1,034.75","1.34B","0.90%"
"Mar 01, 2019","1,032.67","1,046.90","1,048.33","1,029.57","1.39B","-1.21%"
"Feb 28, 2019","1,045.30","1,042.48","1,050.70","1,041.28","1.33B","0.37%"
"Feb 27, 2019","1,041.41","1,051.17","1,052.69","1,041.17","1.55B","-0.90%"
"Feb 26, 2019","1,050.82","1,042.61","1,050.82","1,039.42","1.52B","0.72%"
"Feb 25, 2019","1,043.30","1,038.75","1,051.46","1,038.75","1.71B","1.11%"
"Feb 22, 2019","1,031.86","1,028.40","1,034.68","1,026.12","1.19B","0.68%"
"Feb 21, 2019","1,024.94","1,020.34","1,028.93","1,016.95","1.07B","0.51%"
"Feb 20, 2019","1,019.71","1,019.90","1,025.43","1,016.18","1.12B","0.23%"
"Feb 19, 2019","1,017.42","1,018.45","1,019.79","1,007.13","1.18B","0.01%"
"Feb 18, 2019","1,017.29","1,028.67","1,031.31","1,017.29","1.26B","-0.96%"
"Feb 15, 2019","1,027.15","1,020.71","1,029.78","1,011.87","1.30B","0.57%"
"Feb 14, 2019","1,021.30","1,019.24","1,026.17","1,007.50","1.64B","0.48%"
"Feb 13, 2019","1,016.46","1,043.39","1,044.55","1,016.46","1.55B","-2.04%"
"Feb 12, 2019","1,037.62","1,046.53","1,049.77","1,033.65","1.45B","-0.61%"
"Feb 11, 2019","1,043.95","1,032.88","1,046.57","1,032.80","1.30B","1.90%"
"Feb 08, 2019","1,024.52","1,024.95","1,027.42","1,021.19","1.10B","-0.32%"
"Feb 07, 2019","1,027.84","1,027.53","1,029.37","1,019.45","1.42B","0.19%"
"Feb 06, 2019","1,025.84","1,028.99","1,030.89","1,016.20","1.46B","0.13%"
"Feb 05, 2019","1,024.48","1,027.65","1,038.52","1,017.56","1.54B","0.19%"
"Feb 04, 2019","1,022.55","1,030.78","1,035.54","1,019.89","1.11B","-0.66%"
"Feb 01, 2019","1,029.37","1,040.61","1,043.72","1,026.48","1.43B","-1.09%"
"Jan 31, 2019","1,040.74","1,054.78","1,059.30","1,034.09","1.88B","-0.11%"
"Jan 30, 2019","1,041.89","1,041.54","1,047.93","1,035.50","1.64B","0.09%"
"Jan 29, 2019","1,040.98","1,013.59","1,040.98","1,010.77","1.54B","2.77%"
"Jan 28, 2019","1,012.90","1,018.23","1,028.07","1,012.40","1.28B","-0.50%"
"Jan 25, 2019","1,018.01","1,021.23","1,023.20","1,012.00","1.35B","0.03%"
"Jan 24, 2019","1,017.74","1,004.54","1,017.74","1,003.15","1.60B","1.63%"
"Jan 23, 2019","1,001.41","997.38","1,004.88","990.60","1.52B","0.47%"
"Jan 22, 2019","996.77","979.91","996.77","978.56","1.62B","1.76%"
"Jan 21, 2019","979.55","986.27","998.29","976.35","1.56B","-0.51%"
"Jan 18, 2019","984.55","971.93","986.62","970.46","1.44B","1.69%"
"Jan 17, 2019","968.17","955.00","973.55","951.61","1.85B","1.47%"
"Jan 16, 2019","954.11","933.65","954.41","930.23","1.67B","2.40%"
"Jan 15, 2019","931.73","926.28","933.03","924.78","1.29B","1.22%"
"Jan 14, 2019","920.54","908.25","920.54","903.88","937.27M","0.40%"
"Jan 11, 2019","916.87","915.03","920.28","912.63","912.42M","0.54%"
"Jan 10, 2019","911.96","912.26","918.46","906.95","1.02B","0.04%"
"Jan 09, 2019","911.57","910.32","914.19","905.91","1.13B","0.51%"
"Jan 08, 2019","906.97","902.48","907.76","893.62","981.65M","0.83%"
"Jan 07, 2019","899.51","894.45","902.28","892.81","971.55M","1.26%"
"Jan 04, 2019","888.31","878.94","891.21","878.94","918.29M","1.64%"
"Jan 03, 2019","873.99","883.76","895.45","873.99","959.78M","-1.65%"
"Jan 02, 2019","888.65","909.86","909.86","886.50","771.04M","-2.64%"
"Dec 31, 2018","912.70","906.75","913.38","903.24","616.24M","0.92%"
"Dec 28, 2018","904.35","911.74","914.95","901.07","648.65M","-0.59%"
"Dec 27, 2018","909.75","917.93","919.12","907.63","714.55M","-0.03%"
"Dec 26, 2018","910.02","911.21","913.94","906.87","457.08M","0.19%"
"Dec 25, 2018","908.30","909.80","912.06","904.70","447.85M","-0.76%"
"Dec 24, 2018","915.27","921.39","924.36","915.16","721.91M","-0.36%"
"Dec 21, 2018","918.61","917.78","922.22","909.16","1.17B","0.01%"
"Dec 20, 2018","918.54","918.64","924.25","913.32","1.12B","-0.76%"
"Dec 19, 2018","925.53","913.16","925.83","910.88","1.20B","1.62%"
"Dec 18, 2018","910.74","896.95","910.74","895.67","1.03B","1.24%"
"Dec 17, 2018","899.62","905.96","909.95","899.33","779.30M","-0.63%"
"Dec 14, 2018","905.29","910.72","912.01","893.38","1.04B","-0.94%"
"Dec 13, 2018","913.87","905.19","914.43","904.32","928.92M","1.48%"
"Dec 12, 2018","900.51","921.36","923.27","899.57","1.30B","-1.91%"
"Dec 11, 2018","918.01","924.50","927.04","916.10","1.03B","-0.46%"
"Dec 10, 2018","922.27","932.46","934.54","922.18","846.93M","-1.57%"
"Dec 07, 2018","936.99","935.21","938.07","931.49","998.48M","0.94%"
"Dec 06, 2018","928.27","935.07","938.67","923.75","1.16B","-1.22%"
"Dec 05, 2018","939.70","930.48","941.98","928.48","1.18B","0.10%"
"Dec 04, 2018","938.80","946.50","955.50","935.30","1.39B","-1.15%"
"Dec 03, 2018","949.74","963.67","968.30","949.74","1.45B","-0.46%"
"Nov 30, 2018","954.16","951.64","954.16","945.28","1.65B","0.30%"
"Nov 29, 2018","951.26","949.63","955.45","948.27","1.20B","1.12%"
"Nov 28, 2018","940.71","937.56","946.73","937.56","1.26B","0.59%"
"Nov 27, 2018","935.17","939.05","941.04","930.43","1.26B","-0.47%"
"Nov 26, 2018","939.62","935.22","944.36","934.55","1.42B","1.03%"
"Nov 23, 2018","930.03","925.82","930.03","920.29","828.98M","0.40%"
"Nov 22, 2018","926.29","927.43","929.40","918.83","902.86M","-0.09%"
"Nov 21, 2018","927.08","920.22","927.08","915.59","1.20B","1.11%"
"Nov 20, 2018","916.86","942.80","943.92","915.46","1.62B","-3.05%"
"Nov 19, 2018","945.71","935.68","946.03","935.68","1.18B","1.02%"
"Nov 16, 2018","936.16","937.86","943.08","927.44","994.15M","0.34%"
"Nov 15, 2018","932.97","935.23","940.02","926.95","1.33B","0.01%"
"Nov 14, 2018","932.87","925.31","936.91","919.46","1.39B","0.62%"
"Nov 13, 2018","927.09","915.32","930.95","912.98","1.19B","1.38%"
"Nov 12, 2018","914.45","930.06","936.95","914.45","955.59M","-1.50%"
"Nov 09, 2018","928.39","932.98","936.98","921.27","1.21B","-0.71%"
"Nov 08, 2018","935.06","955.22","956.42","932.58","1.30B","-2.08%"
"Nov 07, 2018","954.93","946.48","960.47","942.62","1.26B","0.81%"
"Nov 06, 2018","947.28","961.47","962.82","941.64","1.36B","-1.27%"
"Nov 05, 2018","959.48","945.24","959.48","938.13","1.41B","1.94%"
"Nov 02, 2018","941.23","924.78","945.71","924.78","1.50B","1.88%"
"Nov 01, 2018","923.87","902.54","924.41","899.50","1.17B","2.42%"
"Oct 31, 2018","902.01","904.45","919.27","892.78","1.38B","0.22%"
"Oct 30, 2018","900.00","908.84","913.87","885.64","1.21B","-0.60%"
"Oct 26, 2018","905.42","939.73","940.36","905.42","1.07B","-3.42%"
"Oct 25, 2018","937.48","922.72","937.66","919.58","1.06B","1.14%"
"Oct 24, 2018","926.92","938.88","941.59","926.92","993.47M","-0.83%"
"Oct 23, 2018","934.69","940.80","944.43","923.45","1.25B","-1.28%"
"Oct 22, 2018","946.82","972.16","974.06","946.82","1.07B","-1.84%"
"Oct 19, 2018","964.55","978.20","979.33","963.35","1.17B","-1.03%"
"Oct 18, 2018","974.54","989.88","991.73","971.91","1.28B","-1.55%"
"Oct 17, 2018","989.91","992.23","995.54","980.70","1.60B","0.53%"
"Oct 16, 2018","984.66","985.74","992.24","979.07","1.51B","-0.17%"
"Oct 15, 2018","986.31","973.47","990.38","973.47","1.86B","2.04%"
"Oct 12, 2018","966.57","956.95","971.69","933.89","1.84B","2.01%"
"Oct 11, 2018","947.48","939.25","951.17","934.80","1.37B","0.33%"
"Oct 10, 2018","944.41","970.70","971.69","944.41","1.45B","-2.37%"
"Oct 09, 2018","967.32","964.51","971.00","955.37","1.54B","0.67%"
"Oct 08, 2018","960.87","941.32","962.32","938.17","1.41B","1.27%"
"Oct 05, 2018","948.83","943.55","950.26","931.69","1.26B","0.41%"
"Oct 04, 2018","944.97","970.43","970.72","944.97","1.29B","-2.77%"
"Oct 03, 2018","971.88","982.05","986.99","969.45","1.30B","-0.99%"
"Oct 02, 2018","981.61","984.28","987.14","973.74","1.29B","-0.38%"
"Oct 01, 2018","985.37","1,000.75","1,006.47","985.37","1.69B","-1.42%"
"Sep 28, 2018","999.57","1,004.27","1,004.73","991.74","2.02B","-0.34%"
"Sep 27, 2018","1,002.99","990.84","1,006.38","989.34","1.95B","1.16%"
"Sep 26, 2018","991.49","995.12","997.73","981.48","1.16B","-0.14%"
"Sep 25, 2018","992.92","1,000.97","1,001.81","986.36","1.74B","-0.26%"
"Sep 24, 2018","995.47","982.84","995.62","977.82","1.87B","1.59%"
"Sep 21, 2018","979.88","965.99","979.88","965.99","1.28B","1.94%"
"Sep 20, 2018","961.21","970.14","973.88","955.23","2.19B","-0.50%"
"Sep 19, 2018","966.04","954.80","967.23","952.72","1.83B","1.81%"
"Sep 18, 2018","948.87","947.36","953.75","945.38","1.26B","0.57%"
"Sep 17, 2018","943.48","944.77","951.05","937.90","1.27B","-0.43%"
"Sep 14, 2018","947.60","953.20","962.99","943.77","1.55B","0.36%"
"Sep 13, 2018","944.19","922.58","946.10","912.06","1.60B","2.38%"
"Sep 12, 2018","922.27","928.36","935.53","919.24","1.08B","-0.18%"
"Sep 11, 2018","923.89","918.74","927.48","914.50","878.74M","0.75%"
"Sep 10, 2018","916.98","935.33","936.63","916.98","918.61M","-1.69%"
"Sep 07, 2018","932.74","931.71","936.76","925.39","912.89M","0.55%"
"Sep 06, 2018","927.63","931.22","941.66","927.63","775.44M","-0.03%"
"Sep 05, 2018","927.91","931.00","937.19","923.71","999.32M","-0.43%"
"Sep 04, 2018","931.89","942.54","945.89","929.15","868.92M","-0.77%"
"Sep 03, 2018","939.16","922.91","946.56","922.06","1.04B","1.29%"
"Aug 31, 2018","927.23","934.50","936.58","921.33","960.91M","-0.60%"
"Aug 29, 2018","932.81","933.17","942.80","927.60","1.08B","-0.62%"
"Aug 28, 2018","938.67","912.75","939.75","909.92","1.25B","2.83%"
"Aug 27, 2018","912.84","909.21","912.84","899.99","928.99M","1.22%"
"Aug 20, 2018","901.86","889.85","904.76","889.39","388.95M","1.64%"
"Aug 17, 2018","887.35","866.02","887.64","846.54","1.33B","1.83%"
"Aug 16, 2018","871.43","914.93","915.69","871.43","1.53B","-3.46%"
"Aug 15, 2018","902.63","950.41","952.45","901.32","1.70B","-3.38%"
"Aug 14, 2018","934.19","946.89","952.99","928.10","1.82B","0.79%"
"Aug 13, 2018","926.85","938.70","938.70","884.33","2.59B","-2.38%"
"Aug 10, 2018","949.40","956.03","978.10","885.98","2.35B","-2.31%"
"Aug 09, 2018","971.85","956.62","987.44","954.09","2.25B","0.22%"
"Aug 08, 2018","969.74","963.27","972.60","959.70","1.30B","0.85%"
"Aug 07, 2018","961.61","945.85","964.21","943.69","1.43B","2.11%"
"Aug 06, 2018","941.74","952.90","955.01","935.68","1.16B","-1.50%"
"Aug 03, 2018","956.10","944.83","960.64","944.83","1.25B","1.13%"
"Aug 02, 2018","945.43","955.18","955.18","941.53","1.14B","-2.74%"
"Aug 01, 2018","972.11","971.22","974.10","962.45","1.10B","0.27%"
"Jul 31, 2018","969.52","959.42","972.32","957.94","1.24B","0.83%"
"Jul 30, 2018","961.58","953.40","962.69","949.21","1.06B","0.60%"
"Jul 27, 2018","955.85","949.03","959.77","944.45","1.20B","0.81%"
"Jul 26, 2018","948.17","957.76","966.81","935.37","1.68B","-0.58%"
"Jul 25, 2018","953.69","923.82","957.64","921.65","1.62B","3.51%"
"Jul 24, 2018","921.34","955.24","955.68","917.23","1.48B","-3.33%"
"Jul 23, 2018","953.05","941.73","960.36","941.73","1.12B","1.30%"
"Jul 20, 2018","940.82","932.69","941.69","927.87","1.04B","1.16%"
"Jul 19, 2018","930.03","927.52","932.96","921.93","1.16B","0.74%"
"Jul 18, 2018","923.22","917.22","924.56","904.21","1.54B","0.76%"
"Jul 17, 2018","916.30","898.18","916.38","897.68","1.34B","2.10%"
"Jul 16, 2018","897.44","906.83","910.44","891.66","1.11B","-0.17%"
"Jul 13, 2018","898.98","899.99","910.21","893.17","1.00B","0.37%"
"Jul 12, 2018","895.71","917.29","924.66","881.69","1.91B","-1.88%"
"Jul 11, 2018","912.89","952.82","952.82","912.16","1.79B","-5.18%"
"Jul 10, 2018","962.75","976.51","984.66","958.51","1.59B","-3.00%"
"Jul 09, 2018","992.53","995.96","1,008.08","987.33","1.38B","0.53%"
"Jul 06, 2018","987.34","993.01","998.06","981.10","1.16B","-0.37%"
"Jul 05, 2018","990.97","975.60","992.65","975.60","1.31B","1.92%"
"Jul 04, 2018","972.30","967.96","974.55","963.92","817.84M","0.66%"
"Jul 03, 2018","965.88","970.28","974.46","964.50","942.95M","-0.19%"
"Jul 02, 2018","967.73","960.94","972.67","956.55","978.21M","0.26%"
"Jun 29, 2018","965.20","968.27","975.00","962.30","1.01B","0.30%"
"Jun 28, 2018","962.27","958.07","969.93","954.87","1.21B","0.28%"
"Jun 27, 2018","959.55","944.33","961.87","942.93","1.39B","1.64%"
"Jun 26, 2018","944.08","940.78","951.01","938.08","1.08B","0.43%"
"Jun 25, 2018","940.08","992.56","993.94","933.65","1.36B","-1.92%"
"Jun 22, 2018","958.52","955.17","961.87","944.51","737.52M","0.84%"
"Jun 21, 2018","950.57","945.90","953.98","943.24","822.43M","0.53%"
